date,us_yield_10y,us_yield_10y_ma20,us_yield_10y_ma60,us_yield_10y_percentile_250d
2021-08-31,1.3,1.292,1.3561666666666667,0.548
2021-09-01,1.31,1.298,1.3525,0.564
2021-09-02,1.29,1.3010000000000002,1.349,0.52
2021-09-03,1.33,1.302,1.347,0.576
2021-09-07,1.38,1.3045,1.3455000000000001,0.628
2021-09-08,1.35,1.304,1.3428333333333335,0.588
2021-09-09,1.3,1.3015,1.3393333333333333,0.53
2021-09-10,1.35,1.301,1.3356666666666668,0.586
2021-09-13,1.33,1.3030000000000002,1.3325,0.562
2021-09-14,1.28,1.304,1.3296666666666668,0.478
2021-09-15,1.31,1.3065000000000002,1.3264999999999998,0.542
2021-09-16,1.34,1.31,1.3241666666666667,0.572
2021-09-17,1.37,1.3165,1.322,0.61
2021-09-20,1.31,1.319,1.319,0.532
2021-09-21,1.33,1.323,1.3155000000000001,0.552
2021-09-22,1.32,1.3245,1.3126666666666664,0.54
2021-09-23,1.41,1.3275000000000001,1.3113333333333335,0.632
2021-09-24,1.47,1.334,1.3116666666666668,0.668
2021-09-27,1.48,1.3425,1.3116666666666665,0.676
2021-09-28,1.54,1.355,1.3133333333333332,0.732
2021-09-29,1.55,1.3675000000000002,1.3163333333333334,0.742
2021-09-30,1.52,1.3780000000000001,1.3195000000000001,0.706
2021-10-01,1.48,1.3875,1.3225,0.662
2021-10-04,1.49,1.3955,1.3245000000000002,0.674
2021-10-05,1.54,1.4035,1.3271666666666666,0.726
2021-10-06,1.53,1.4125,1.329,0.708
2021-10-07,1.58,1.4265,1.3325,0.788
2021-10-08,1.61,1.4395000000000002,1.3375,0.828
2021-10-12,1.59,1.4525000000000001,1.3421666666666667,0.804
2021-10-13,1.56,1.4665,1.3483333333333334,0.74
2021-10-14,1.52,1.4769999999999999,1.3531666666666666,0.68
2021-10-15,1.59,1.4895,1.358,0.802
2021-10-18,1.59,1.5005,1.3633333333333335,0.8
2021-10-19,1.65,1.5175,1.3691666666666669,0.928
2021-10-20,1.65,1.5334999999999999,1.3751666666666666,0.926
2021-10-21,1.68,1.5514999999999999,1.3823333333333332,0.952
2021-10-22,1.66,1.5639999999999998,1.389,0.93
2021-10-25,1.64,1.5725,1.395,0.894
2021-10-26,1.63,1.5799999999999998,1.4015,0.854
2021-10-27,1.54,1.58,1.4071666666666665,0.676
2021-10-28,1.57,1.581,1.4135,0.724
2021-10-29,1.55,1.5825,1.4195,0.688
2021-11-01,1.58,1.5875,1.4253333333333333,0.746
2021-11-02,1.56,1.591,1.4295,0.698
2021-11-03,1.6,1.594,1.434,0.79
2021-11-04,1.53,1.594,1.4368333333333332,0.634
2021-11-05,1.45,1.5875,1.4385000000000001,0.54
2021-11-08,1.51,1.5825,1.441,0.608
2021-11-09,1.46,1.576,1.4438333333333333,0.544
2021-11-10,1.56,1.576,1.4488333333333334,0.692
2021-11-12,1.58,1.5790000000000002,1.4541666666666666,0.74
2021-11-15,1.63,1.581,1.4601666666666668,0.852
2021-11-16,1.63,1.583,1.4666666666666666,0.85
2021-11-17,1.6,1.5805,1.4723333333333335,0.78
2021-11-18,1.59,1.5775000000000001,1.4780000000000002,0.758
2021-11-19,1.54,1.5705,1.4821666666666669,0.63
2021-11-22,1.63,1.5690000000000002,1.4868333333333335,0.848
2021-11-23,1.67,1.5705,1.4923333333333335,0.938
2021-11-24,1.64,1.5710000000000002,1.4978333333333333,0.888
2021-11-26,1.48,1.568,1.501,0.524
2021-11-29,1.52,1.5655,1.5046666666666666,0.578
2021-11-30,1.43,1.5595,1.5066666666666666,0.464
2021-12-01,1.43,1.552,1.5090000000000001,0.462
2021-12-02,1.44,1.546,1.5108333333333335,0.468
2021-12-03,1.35,1.5334999999999999,1.510333333333333,0.388
2021-12-06,1.43,1.5285,1.5116666666666667,0.456
2021-12-07,1.48,1.5299999999999998,1.5146666666666668,0.518
2021-12-08,1.52,1.5305,1.5174999999999998,0.576
2021-12-09,1.49,1.532,1.5201666666666667,0.532
2021-12-10,1.48,1.528,1.5234999999999999,0.508
2021-12-13,1.42,1.52,1.5253333333333334,0.428
2021-12-14,1.44,1.5105,1.5270000000000001,0.45
2021-12-15,1.47,1.5025,1.5286666666666666,0.486
2021-12-16,1.44,1.4945,1.5308333333333333,0.444
2021-12-17,1.41,1.4855,1.5321666666666665,0.406
2021-12-20,1.43,1.48,1.534,0.426
2021-12-21,1.48,1.4725,1.5351666666666666,0.506
2021-12-22,1.46,1.462,1.535,0.47
2021-12-23,1.5,1.4549999999999998,1.5353333333333334,0.546
2021-12-27,1.48,1.4549999999999998,1.5343333333333333,0.5
2021-12-28,1.49,1.4535,1.5333333333333334,0.526
2021-12-29,1.55,1.4594999999999998,1.5338333333333334,0.638
2021-12-30,1.52,1.464,1.5345000000000002,0.57
2021-12-31,1.52,1.468,1.535,0.568
2022-01-03,1.63,1.482,1.5365,0.838
2022-01-04,1.66,1.4935,1.5386666666666666,0.924
2022-01-05,1.71,1.5050000000000001,1.5408333333333333,0.974
2022-01-06,1.73,1.5155,1.5428333333333335,0.986
2022-01-07,1.76,1.529,1.5456666666666665,1.0
2022-01-10,1.78,1.544,1.5493333333333332,1.0
2022-01-11,1.75,1.5605,1.5531666666666666,0.992
2022-01-12,1.74,1.5755,1.5556666666666668,0.984
2022-01-13,1.7,1.587,1.5574999999999999,0.948
2022-01-14,1.78,1.6039999999999999,1.5596666666666665,0.998
2022-01-18,1.87,1.627,1.5633333333333332,1.0
2022-01-19,1.83,1.6469999999999998,1.5658333333333334,0.996
2022-01-20,1.83,1.6644999999999999,1.5686666666666664,0.994
2022-01-21,1.75,1.6789999999999998,1.5704999999999998,0.974
2022-01-24,1.75,1.6915,1.5725,0.972
2022-01-25,1.78,1.7064999999999997,1.5765,0.984
2022-01-26,1.85,1.7245000000000001,1.5811666666666668,0.996
2022-01-27,1.81,1.7375,1.5855,0.984
2022-01-28,1.78,1.7505000000000002,1.5888333333333333,0.974
2022-01-31,1.79,1.764,1.5926666666666667,0.98
2022-02-01,1.81,1.7730000000000001,1.5961666666666667,0.982
2022-02-02,1.78,1.779,1.6003333333333336,0.964
2022-02-03,1.82,1.7845,1.6065,0.984
2022-02-04,1.93,1.7945,1.6135,1.0
2022-02-07,1.92,1.8024999999999998,1.6211666666666669,0.996
2022-02-08,1.96,1.8115,1.6278333333333335,1.0
2022-02-09,1.94,1.8210000000000002,1.6338333333333332,0.996
2022-02-10,2.03,1.8355000000000001,1.6404999999999998,1.0
2022-02-11,1.92,1.8465,1.6453333333333333,0.982
2022-02-14,1.98,1.8564999999999998,1.6516666666666668,0.996
2022-02-15,2.05,1.8655000000000002,1.6593333333333333,1.0
2022-02-16,2.03,1.8755,1.6675,0.994
2022-02-17,1.97,1.8825000000000003,1.6731666666666667,0.984
2022-02-18,1.92,1.891,1.6773333333333333,0.964
2022-02-22,1.94,1.9005000000000003,1.6823333333333332,0.974
2022-02-23,1.99,1.911,1.6908333333333334,0.988
2022-02-24,1.96,1.9164999999999999,1.6981666666666666,0.974
2022-02-25,1.97,1.9244999999999997,1.7071666666666667,0.978
2022-02-28,1.83,1.927,1.7138333333333333,0.928
2022-03-01,1.72,1.9235,1.7185,0.838
2022-03-02,1.86,1.9260000000000002,1.727,0.936
2022-03-03,1.86,1.9300000000000002,1.7341666666666666,0.934
2022-03-04,1.74,1.9260000000000002,1.7384999999999997,0.854
2022-03-07,1.78,1.9185000000000003,1.7428333333333332,0.886
2022-03-08,1.86,1.9155000000000002,1.7489999999999999,0.932
2022-03-09,1.94,1.9144999999999999,1.7566666666666666,0.96
2022-03-10,1.98,1.9164999999999999,1.7659999999999998,0.982
2022-03-11,2.0,1.9149999999999998,1.7753333333333332,0.988
2022-03-14,2.14,1.9259999999999997,1.7865,1.0
2022-03-15,2.15,1.9344999999999999,1.7983333333333333,1.0
2022-03-16,2.19,1.9415,1.8113333333333335,1.0
2022-03-17,2.2,1.95,1.8241666666666667,1.0
2022-03-18,2.14,1.9584999999999997,1.8351666666666666,0.986
2022-03-21,2.32,1.9785,1.8495,1.0
2022-03-22,2.38,2.0004999999999997,1.8641666666666665,1.0
2022-03-23,2.32,2.0170000000000003,1.8781666666666665,0.994
2022-03-24,2.34,2.036,1.8923333333333334,0.996
2022-03-25,2.48,2.0615,1.9078333333333333,1.0
2022-03-28,2.46,2.093,1.9235,0.996
2022-03-29,2.41,2.1275,1.9383333333333332,0.992
2022-03-30,2.35,2.152,1.9503333333333335,0.984
2022-03-31,2.32,2.175,1.9613333333333334,0.972
2022-04-01,2.39,2.2075,1.9726666666666666,0.988
2022-04-04,2.42,2.2395000000000005,1.9841666666666666,0.992
2022-04-05,2.54,2.2735,1.9971666666666665,1.0
2022-04-06,2.61,2.307,2.011,1.0
2022-04-07,2.66,2.341,2.0261666666666667,1.0
2022-04-08,2.72,2.3770000000000002,2.0425,1.0
2022-04-11,2.79,2.4095000000000004,2.0606666666666666,1.0
2022-04-12,2.72,2.438,2.0763333333333334,0.994
2022-04-13,2.7,2.4635,2.0901666666666667,0.988
2022-04-14,2.83,2.495,2.1068333333333333,1.0
2022-04-18,2.85,2.5305,2.1238333333333332,1.0
2022-04-19,2.93,2.5610000000000004,2.1435000000000004,1.0
2022-04-20,2.85,2.5845,2.1618333333333335,0.994
2022-04-21,2.9,2.6135,2.1805000000000003,0.996
2022-04-22,2.9,2.6415,2.198,0.994
2022-04-25,2.81,2.658,2.2146666666666666,0.976
2022-04-26,2.77,2.6734999999999998,2.2311666666666667,0.968
2022-04-27,2.82,2.694,2.2483333333333335,0.976
2022-04-28,2.85,2.7190000000000003,2.2656666666666667,0.984
2022-04-29,2.89,2.7475,2.2841666666666667,0.988
2022-05-02,2.99,2.7775,2.3036666666666665,1.0
2022-05-03,2.97,2.805,2.321,0.996
2022-05-04,2.93,2.8245,2.337833333333333,0.99
2022-05-05,3.05,2.8465,2.3560000000000003,1.0
2022-05-06,3.12,2.8695,2.3756666666666666,1.0
2022-05-09,3.05,2.886,2.392666666666666,0.994
2022-05-10,2.99,2.896,2.4105,0.986
2022-05-11,2.91,2.9055,2.426,0.968
2022-05-12,2.84,2.9125000000000005,2.4391666666666665,0.94
2022-05-13,2.93,2.9175,2.4541666666666666,0.972
2022-05-16,2.88,2.9189999999999996,2.469333333333333,0.948
2022-05-17,2.98,2.9215,2.487,0.98
2022-05-18,2.89,2.9235,2.5028333333333337,0.946
2022-05-19,2.84,2.9204999999999997,2.5170000000000003,0.922
2022-05-20,2.78,2.9145,2.530666666666667,0.9
2022-05-23,2.86,2.9170000000000003,2.5454999999999997,0.936
2022-05-24,2.76,2.9165,2.5610000000000004,0.888
2022-05-25,2.75,2.913,2.578166666666667,0.884
2022-05-26,2.75,2.908,2.5930000000000004,0.882
2022-05-27,2.74,2.9005,2.607666666666667,0.876
2022-05-31,2.85,2.8935000000000004,2.6261666666666668,0.926
2022-06-01,2.94,2.892,2.6455,0.972
2022-06-02,2.92,2.8914999999999997,2.6631666666666667,0.956
2022-06-03,2.96,2.887,2.6801666666666666,0.972
2022-06-06,3.04,2.883,2.6978333333333335,0.988
2022-06-07,2.98,2.8794999999999997,2.7141666666666664,0.974
2022-06-08,3.03,2.8815,2.7289999999999996,0.984
2022-06-09,3.04,2.888,2.743833333333334,0.986
2022-06-10,3.15,2.9034999999999997,2.7598333333333334,1.0
2022-06-13,3.43,2.9284999999999997,2.780333333333333,1.0
2022-06-14,3.49,2.959,2.8028333333333335,1.0
2022-06-15,3.33,2.9765,2.819666666666666,0.992
2022-06-16,3.28,2.9959999999999996,2.8346666666666662,0.988
2022-06-17,3.25,3.0164999999999997,2.8501666666666665,0.984
2022-06-21,3.31,3.043,2.866333333333333,0.988
2022-06-22,3.16,3.058,2.877666666666667,0.976
2022-06-23,3.09,3.0745,2.8881666666666663,0.964
2022-06-24,3.13,3.0935,2.9001666666666663,0.968
2022-06-27,3.2,3.116,2.9143333333333334,0.976
2022-06-28,3.2,3.1390000000000002,2.9290000000000003,0.974
2022-06-29,3.1,3.1515,2.940833333333333,0.952
2022-06-30,2.98,3.1535,2.950166666666667,0.912
2022-07-01,2.88,3.1515,2.955833333333333,0.854
2022-07-05,2.82,3.1445,2.9593333333333334,0.814
2022-07-06,2.93,3.1390000000000002,2.9638333333333335,0.886
2022-07-07,3.01,3.1405000000000003,2.9686666666666666,0.924
2022-07-08,3.09,3.1435000000000004,2.9736666666666665,0.946
2022-07-11,2.99,3.141,2.9781666666666666,0.912
2022-07-12,2.96,3.1315,2.9825000000000004,0.886
2022-07-13,2.91,3.1055,2.9838333333333336,0.854
2022-07-14,2.96,3.0789999999999997,2.9856666666666665,0.884
2022-07-15,2.93,3.059,2.9856666666666665,0.864
2022-07-18,2.96,3.043,2.9875,0.882
2022-07-19,3.01,3.031,2.989333333333333,0.918
2022-07-20,3.04,3.0175,2.9916666666666667,0.928
2022-07-21,2.91,3.005,2.9933333333333336,0.832
2022-07-22,2.77,2.989,2.993333333333333,0.746
2022-07-25,2.81,2.973,2.9931666666666668,0.758
2022-07-26,2.81,2.9535,2.9925,0.756
2022-07-27,2.78,2.9325,2.990666666666667,0.742
2022-07-28,2.68,2.9114999999999998,2.9855,0.7
2022-07-29,2.67,2.896,2.9804999999999997,0.696
2022-08-01,2.6,2.882,2.975,0.684
2022-08-02,2.75,2.8785,2.9699999999999998,0.72
2022-08-03,2.73,2.8685,2.9635000000000002,0.708
2022-08-04,2.68,2.852,2.9573333333333336,0.69
2022-08-05,2.83,2.839,2.9546666666666668,0.77
2022-08-08,2.77,2.8280000000000003,2.9523333333333337,0.728
2022-08-09,2.8,2.82,2.9516666666666667,0.744
2022-08-10,2.78,2.8135,2.9491666666666663,0.732
2022-08-11,2.87,2.809,2.949,0.8
2022-08-12,2.84,2.8045,2.9466666666666668,0.772
2022-08-15,2.79,2.7960000000000003,2.945,0.73
2022-08-16,2.82,2.7864999999999998,2.944666666666667,0.752
2022-08-17,2.89,2.779,2.9465,0.812
2022-08-18,2.88,2.7775000000000003,2.946833333333333,0.8
2022-08-19,2.98,2.788,2.9505,0.89
2022-08-22,3.03,2.799,2.955166666666666,0.918
2022-08-23,3.05,2.811,2.9601666666666664,0.936
2022-08-24,3.11,2.8274999999999997,2.9663333333333335,0.952
2022-08-25,3.03,2.8449999999999998,2.9693333333333336,0.908
2022-08-26,3.04,2.8634999999999997,2.9709999999999996,0.918
2022-08-29,3.12,2.8895,2.9743333333333335,0.954
2022-08-30,3.11,2.9074999999999998,2.976833333333333,0.946
2022-08-31,3.15,2.9285,2.978666666666667,0.962
2022-09-01,3.26,2.9575,2.9833333333333334,0.98
2022-09-02,3.2,2.976,2.986166666666667,0.968
2022-09-06,3.33,3.004,2.9909999999999997,0.99
2022-09-07,3.27,3.0275000000000003,2.9930000000000003,0.976
2022-09-08,3.29,3.053,2.990666666666667,0.98
2022-09-09,3.33,3.0759999999999996,2.988,0.988
2022-09-12,3.37,3.1025,2.988666666666667,0.992
2022-09-13,3.42,3.134,2.991,0.992
2022-09-14,3.41,3.1635,2.993666666666667,0.988
2022-09-15,3.45,3.1915,2.9960000000000004,0.996
2022-09-16,3.45,3.2199999999999998,3.0008333333333335,0.994
2022-09-19,3.49,3.2455,3.0075000000000003,0.998
2022-09-20,3.57,3.2725,3.0148333333333337,1.0
2022-09-21,3.51,3.2954999999999997,3.02,0.996
2022-09-22,3.7,3.325,3.0283333333333338,1.0
2022-09-23,3.69,3.3579999999999997,3.038166666666667,0.996
2022-09-26,3.88,3.4,3.053166666666667,1.0
2022-09-27,3.97,3.4425000000000003,3.0713333333333335,1.0
2022-09-28,3.72,3.4730000000000003,3.0863333333333336,0.992
2022-09-29,3.76,3.5035,3.1001666666666665,0.992
2022-09-30,3.83,3.532,3.1138333333333335,0.992
2022-10-03,3.67,3.5555000000000008,3.1235,0.972
2022-10-04,3.62,3.5699999999999994,3.134,0.968
2022-10-05,3.76,3.5945,3.147333333333333,0.986
2022-10-06,3.83,3.6215,3.1626666666666665,0.99
2022-10-07,3.89,3.6494999999999997,3.178166666666667,0.996
2022-10-11,3.93,3.6774999999999998,3.1948333333333334,0.996
2022-10-12,3.91,3.7020000000000004,3.2106666666666666,0.992
2022-10-13,3.97,3.7300000000000004,3.2266666666666666,0.998
2022-10-14,4.0,3.7575000000000003,3.2426666666666666,1.0
2022-10-17,4.02,3.786,3.2611666666666665,1.0
2022-10-18,4.01,3.8120000000000003,3.281833333333333,0.996
2022-10-19,4.14,3.8405,3.3040000000000003,1.0
2022-10-20,4.24,3.8770000000000002,3.327833333333333,1.0
2022-10-21,4.21,3.9025,3.3516666666666666,0.996
2022-10-24,4.25,3.9305,3.3778333333333332,1.0
2022-10-25,4.1,3.9415,3.4016666666666664,0.984
2022-10-26,4.04,3.9449999999999994,3.425666666666667,0.98
2022-10-27,3.96,3.957,3.4458333333333333,0.956
2022-10-28,4.02,3.9699999999999998,3.4673333333333334,0.974
2022-10-31,4.1,3.9834999999999994,3.4909999999999997,0.982
2022-11-01,4.07,4.003500000000001,3.5116666666666663,0.976
2022-11-02,4.1,4.0275,3.5338333333333334,0.98
2022-11-03,4.14,4.0465,3.556166666666667,0.986
2022-11-04,4.17,4.0634999999999994,3.5793333333333335,0.988
2022-11-07,4.22,4.08,3.6018333333333334,0.992
2022-11-08,4.14,4.0905000000000005,3.6235,0.976
2022-11-09,4.12,4.101,3.6456666666666666,0.968
2022-11-10,3.82,4.0935,3.662333333333333,0.892
2022-11-14,3.88,4.0875,3.678833333333333,0.902
2022-11-15,3.8,4.0765,3.694166666666667,0.884
2022-11-16,3.67,4.0595,3.705666666666666,0.858
2022-11-17,3.77,4.0409999999999995,3.7180000000000004,0.88
2022-11-18,3.82,4.02,3.7308333333333334,0.886
2022-11-21,3.83,4.0009999999999994,3.742833333333333,0.892
2022-11-22,3.76,3.9765,3.755,0.864
2022-11-23,3.71,3.957,3.7661666666666664,0.852
2022-11-25,3.68,3.939,3.7755,0.84
2022-11-28,3.69,3.9254999999999995,3.785166666666667,0.842
2022-11-29,3.75,3.912,3.795166666666667,0.856
2022-11-30,3.68,3.8910000000000005,3.8021666666666665,0.83
2022-12-01,3.53,3.864,3.8076666666666665,0.808
2022-12-02,3.51,3.8345,3.810666666666667,0.802
2022-12-05,3.6,3.8075,3.8161666666666667,0.812
2022-12-06,3.51,3.7744999999999997,3.8198333333333334,0.796
2022-12-07,3.42,3.7344999999999997,3.8213333333333335,0.766
2022-12-08,3.48,3.7015000000000002,3.8231666666666664,0.78
2022-12-09,3.57,3.6739999999999995,3.8256666666666663,0.806
2022-12-12,3.61,3.6635,3.829,0.812
2022-12-13,3.51,3.6449999999999996,3.8299999999999996,0.786
2022-12-14,3.49,3.6294999999999993,3.8306666666666667,0.772
2022-12-15,3.44,3.618,3.829833333333333,0.752
2022-12-16,3.48,3.6034999999999995,3.828333333333333,0.762
2022-12-19,3.57,3.591,3.829333333333333,0.8
2022-12-20,3.69,3.5840000000000005,3.829166666666666,0.836
2022-12-21,3.68,3.5799999999999996,3.8289999999999997,0.824
2022-12-22,3.67,3.5779999999999994,3.8255,0.812
2022-12-23,3.75,3.5814999999999997,3.821833333333333,0.854
2022-12-27,3.84,3.589,3.8238333333333334,0.896
2022-12-28,3.88,3.5955,3.8258333333333336,0.9
2022-12-29,3.83,3.603,3.825833333333333,0.882
2022-12-30,3.88,3.6205,3.829333333333333,0.898
2023-01-03,3.79,3.6345,3.8321666666666667,0.856
2023-01-04,3.69,3.6390000000000002,3.8310000000000004,0.81
2023-01-05,3.71,3.649,3.8289999999999997,0.822
2023-01-06,3.55,3.6555,3.8233333333333333,0.748
2023-01-09,3.53,3.658,3.816666666666667,0.742
2023-01-10,3.61,3.66,3.811666666666667,0.766
2023-01-11,3.54,3.6565000000000003,3.8045,0.74
2023-01-12,3.43,3.6525,3.7950000000000004,0.678
2023-01-13,3.49,3.6525000000000007,3.7861666666666665,0.706
2023-01-17,3.53,3.656999999999999,3.7781666666666665,0.732
2023-01-18,3.37,3.6515,3.765333333333333,0.65
2023-01-19,3.39,3.6424999999999996,3.751166666666667,0.652
2023-01-20,3.48,3.632,3.739,0.688
2023-01-23,3.52,3.624,3.7268333333333334,0.724
2023-01-24,3.46,3.6135000000000006,3.7161666666666666,0.676
2023-01-25,3.46,3.599,3.7064999999999997,0.674
2023-01-26,3.49,3.5814999999999997,3.698666666666667,0.696
2023-01-27,3.52,3.5635000000000003,3.6903333333333332,0.722
2023-01-30,3.55,3.5494999999999997,3.681166666666667,0.742
2023-01-31,3.52,3.5315,3.672,0.716
2023-02-01,3.39,3.5115000000000003,3.6601666666666666,0.618
2023-02-02,3.4,3.497,3.6478333333333333,0.62
2023-02-03,3.53,3.4880000000000004,3.6371666666666664,0.726
2023-02-06,3.63,3.492,3.627333333333333,0.772
2023-02-07,3.67,3.499,3.6195,0.778
2023-02-08,3.63,3.5,3.6113333333333335,0.766
2023-02-09,3.67,3.5065,3.6088333333333336,0.776
2023-02-10,3.74,3.522,3.6065,0.828
2023-02-13,3.72,3.533499999999999,3.605166666666667,0.822
2023-02-14,3.77,3.5455000000000005,3.6068333333333333,0.85
2023-02-15,3.81,3.5675000000000003,3.6075,0.86
2023-02-16,3.86,3.591,3.608166666666667,0.888
2023-02-17,3.82,3.6079999999999997,3.6079999999999997,0.86
2023-02-21,3.95,3.6295,3.6111666666666666,0.916
2023-02-22,3.93,3.6529999999999996,3.614833333333333,0.91
2023-02-23,3.88,3.6740000000000004,3.6181666666666663,0.888
2023-02-24,3.95,3.6970000000000005,3.6225,0.914
2023-02-27,3.92,3.7169999999999996,3.625333333333333,0.9
2023-02-28,3.92,3.7354999999999996,3.6293333333333337,0.898
2023-03-01,4.01,3.7600000000000002,3.6373333333333333,0.934
2023-03-02,4.08,3.7945,3.6468333333333334,0.952
2023-03-03,3.97,3.8229999999999995,3.653,0.916
2023-03-06,3.98,3.8455,3.6608333333333336,0.92
2023-03-07,3.97,3.8625,3.67,0.91
2023-03-08,3.98,3.878,3.6783333333333332,0.918
2023-03-09,3.93,3.893,3.6843333333333335,0.88
2023-03-10,3.7,3.8945,3.685833333333333,0.738
2023-03-13,3.55,3.8850000000000002,3.6865,0.644
2023-03-14,3.64,3.8810000000000002,3.689,0.684
2023-03-15,3.51,3.868,3.690166666666667,0.592
2023-03-16,3.56,3.8555,3.6915,0.644
2023-03-17,3.39,3.832,3.6885,0.496
2023-03-20,3.47,3.8145000000000002,3.684833333333333,0.544
2023-03-21,3.59,3.7964999999999995,3.683333333333333,0.656
2023-03-22,3.48,3.774,3.6801666666666666,0.546
2023-03-23,3.38,3.7489999999999997,3.674,0.476
2023-03-24,3.38,3.7205,3.666333333333333,0.474
2023-03-27,3.53,3.7010000000000005,3.6605,0.612
2023-03-28,3.55,3.6825,3.6558333333333333,0.63
2023-03-29,3.57,3.6605,3.650666666666667,0.646
2023-03-30,3.55,3.6340000000000003,3.6466666666666665,0.624
2023-03-31,3.48,3.6094999999999997,3.6431666666666667,0.528
2023-04-03,3.43,3.582,3.6385,0.488
2023-04-04,3.35,3.5509999999999997,3.635166666666667,0.436
2023-04-05,3.3,3.5169999999999995,3.631333333333333,0.416
2023-04-06,3.3,3.4855000000000005,3.6261666666666668,0.414
2023-04-07,3.39,3.47,3.6236666666666664,0.458
2023-04-10,3.41,3.463,3.623333333333333,0.47
2023-04-11,3.43,3.4524999999999997,3.622333333333333,0.486
2023-04-12,3.41,3.4475000000000002,3.6203333333333334,0.464
2023-04-13,3.45,3.4419999999999993,3.621666666666667,0.5
2023-04-14,3.52,3.4485,3.623833333333333,0.582
2023-04-17,3.6,3.4549999999999996,3.6258333333333335,0.658
2023-04-18,3.58,3.4545000000000003,3.626833333333333,0.648
2023-04-19,3.6,3.4605000000000006,3.629166666666667,0.656
2023-04-20,3.54,3.4685,3.6305,0.598
2023-04-21,3.57,3.478,3.6318333333333332,0.632
2023-04-24,3.52,3.4775,3.6318333333333332,0.56
2023-04-25,3.4,3.4699999999999998,3.6293333333333333,0.422
2023-04-26,3.43,3.463,3.6278333333333332,0.452
2023-04-27,3.53,3.4620000000000006,3.6301666666666668,0.578
2023-04-28,3.44,3.46,3.6308333333333334,0.458
2023-05-01,3.59,3.468,3.6318333333333332,0.646
2023-05-02,3.44,3.4725,3.6286666666666667,0.452
2023-05-03,3.38,3.4765,3.6238333333333332,0.376
2023-05-04,3.37,3.4799999999999995,3.6195,0.364
2023-05-05,3.44,3.4825000000000004,3.615666666666667,0.45
2023-05-08,3.52,3.4879999999999995,3.612,0.55
2023-05-09,3.53,3.493,3.6088333333333336,0.572
2023-05-10,3.43,3.4939999999999998,3.6031666666666666,0.422
2023-05-11,3.39,3.4910000000000005,3.596166666666667,0.372
2023-05-12,3.46,3.4879999999999995,3.5895,0.464
2023-05-15,3.5,3.4829999999999997,3.584166666666667,0.512
2023-05-16,3.54,3.4810000000000003,3.5773333333333337,0.588
2023-05-17,3.57,3.4794999999999994,3.5713333333333335,0.626
2023-05-18,3.65,3.4850000000000003,3.5675000000000003,0.684
2023-05-19,3.7,3.4915,3.563333333333333,0.736
2023-05-22,3.72,3.5015,3.56,0.752
2023-05-23,3.7,3.5165000000000006,3.5563333333333333,0.73
2023-05-24,3.73,3.5315,3.5516666666666667,0.756
2023-05-25,3.83,3.5464999999999995,3.5475,0.82
2023-05-26,3.8,3.5645000000000002,3.544666666666666,0.79
2023-05-30,3.69,3.5695,3.539833333333333,0.7
2023-05-31,3.64,3.5795000000000003,3.5343333333333335,0.65
2023-06-01,3.61,3.591,3.5281666666666665,0.628
2023-06-02,3.69,3.607,3.5241666666666664,0.698
2023-06-05,3.69,3.6195,3.5240000000000005,0.696
2023-06-06,3.7,3.6285000000000003,3.5265,0.716
2023-06-07,3.79,3.6414999999999997,3.5289999999999995,0.782
2023-06-08,3.73,3.6565,3.5326666666666666,0.742
2023-06-09,3.75,3.6744999999999997,3.5358333333333336,0.752
2023-06-12,3.73,3.688,3.5415,0.736
2023-06-13,3.84,3.7050000000000005,3.5476666666666667,0.83
2023-06-14,3.83,3.7195,3.5516666666666667,0.814
2023-06-15,3.72,3.7270000000000003,3.5556666666666663,0.714
2023-06-16,3.77,3.7329999999999997,3.5621666666666667,0.764
2023-06-20,3.74,3.7350000000000003,3.568166666666667,0.73
2023-06-21,3.72,3.7350000000000003,3.5713333333333335,0.704
2023-06-22,3.8,3.7399999999999998,3.5755,0.78
2023-06-23,3.74,3.7405,3.578333333333333,0.724
2023-06-26,3.72,3.7350000000000003,3.581166666666667,0.694
2023-06-27,3.77,3.7335000000000003,3.586,0.758
2023-06-28,3.71,3.7344999999999997,3.5906666666666665,0.672
2023-06-29,3.85,3.7449999999999997,3.5989999999999998,0.832
2023-06-30,3.81,3.755,3.6075000000000004,0.782
2023-07-03,3.86,3.7634999999999996,3.616833333333333,0.834
2023-07-05,3.95,3.7765,3.626166666666667,0.888
2023-07-06,4.05,3.7939999999999996,3.6368333333333336,0.944
2023-07-07,4.06,3.8075,3.6473333333333335,0.944
2023-07-10,4.01,3.8215000000000003,3.6573333333333333,0.92
2023-07-11,3.99,3.8335,3.666333333333333,0.908
2023-07-12,3.86,3.84,3.672,0.812
2023-07-13,3.76,3.836,3.6746666666666665,0.706
2023-07-14,3.83,3.836,3.678833333333333,0.78
2023-07-17,3.81,3.8405,3.6823333333333332,0.748
2023-07-18,3.8,3.842,3.6866666666666665,0.734
2023-07-19,3.75,3.8425,3.6896666666666667,0.678
2023-07-20,3.85,3.8489999999999993,3.6951666666666667,0.802
2023-07-21,3.84,3.851,3.7025,0.792
2023-07-24,3.86,3.857,3.7096666666666667,0.81
2023-07-25,3.91,3.8665,3.716,0.842
2023-07-26,3.86,3.8709999999999996,3.723,0.804
2023-07-27,4.01,3.886,3.73,0.918
